purchase_id,customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method,total_price
P04705,C0140,Clothing,Laptop,4,470.65,2024-07-23,NY,Express,1882.6
P04709,C0383,Sports,Jeans,2,212.07,2024-11-08,NY,Overnight,424.14
P04710,C0248,Books,Tablet,4,261.85,2024-01-22,CA,Overnight,1047.4
P04713,C0300,Clothing,Dumbbells,5,223.32,2024-10-21,NY,Overnight,1116.6
P04718,C0210,Home & Garden,Jacket,4,251.97,2024-06-14,NY,Express,1007.88
P04719,C0281,Clothing,Tennis Racket,4,134.75,2024-04-12,CA,Standard,539.0
P04720,C0388,Home & Garden,Cookbook,5,381.7,2024-12-21,NY,Standard,1908.5
P04721,C0180,Sports,Yoga Mat,5,216.85,2024-11-23,NY,Standard,1084.25
P04725,C0147,Home & Garden,Novel,4,321.61,2024-10-30,NY,Standard,1286.44
P04736,C0034,Electronics,Shoes,4,472.95,2024-06-25,CA,Standard,1891.8
P04738,C0337,Home & Garden,Jeans,2,378.17,2024-08-12,CA,Standard,756.34
P04744,C0373,Books,Hat,3,394.54,2024-12-13,NY,Standard,1183.6200000000001
P04746,C0013,Home & Garden,Jeans,3,156.09,2024-11-23,NY,Express,468.27
P04748,C0121,Clothing,Lamp,4,384.77,2024-12-24,NY,Express,1539.08
P04749,C0281,Books,Dumbbells,4,339.86,2024-02-17,CA,Express,1359.44
P04751,C0243,Home & Garden,Basketball,5,342.47,2024-07-30,NY,Express,1712.3500000000001
P04756,C0389,Home & Garden,Running Shoes,4,113.23,2024-08-15,CA,Standard,452.92
P04758,C0038,Home & Garden,Magazine,5,434.89,2024-08-02,NY,Overnight,2174.45
P04769,C0233,Clothing,Shoes,5,342.16,2024-05-07,CA,Overnight,1710.8000000000002
P04771,C0159,Sports,Lamp,4,423.31,2024-01-05,NY,Overnight,1693.24
P04772,C0498,Clothing,Cushion,5,300.6,2024-11-18,CA,Express,1503.0
P04775,C0244,Books,Dumbbells,4,242.15,2024-04-30,NY,Overnight,968.6
P04783,C0242,Clothing,Yoga Mat,2,450.32,2024-07-31,NY,Express,900.64
P04784,C0031,Home & Garden,T-Shirt,3,334.29,2024-04-21,NY,Standard,1002.8700000000001
P04786,C0102,Books,Shoes,5,64.67,2024-08-12,NY,Standard,323.35
P04790,C0088,Sports,Monitor,3,182.38,2024-02-10,CA,Overnight,547.14
P04794,C0119,Electronics,Tennis Racket,2,485.05,2024-12-18,CA,Express,970.1
P04799,C0436,Home & Garden,Smartphone,4,479.06,2024-02-05,CA,Express,1916.24
P04805,C0445,Electronics,Headphones,5,419.98,2024-06-20,NY,Overnight,2099.9
P04808,C0300,Electronics,Monitor,2,78.22,2024-05-26,CA,Standard,156.44
P04811,C0181,Sports,Garden Tools,3,476.09,2024-08-01,CA,Express,1428.27
P04818,C0485,Clothing,Cookbook,4,220.27,2024-10-20,NY,Standard,881.08
P04832,C0084,Books,Novel,4,245.04,2024-11-13,CA,Overnight,980.16
P04834,C0108,Sports,Monitor,5,277.92,2024-11-17,NY,Overnight,1389.6000000000001
P04836,C0041,Clothing,Headphones,5,15.67,2024-07-26,CA,Express,78.35
P04837,C0137,Sports,Plant Pot,3,474.96,2024-05-20,CA,Express,1424.8799999999999
P04838,C0349,Home & Garden,Textbook,4,126.91,2024-08-13,NY,Express,507.64
P04840,C0214,Books,Rug,3,336.44,2024-05-17,NY,Express,1009.3199999999999
P04846,C0466,Home & Garden,Shoes,3,266.3,2024-09-29,CA,Overnight,798.9000000000001
P04847,C0007,Books,Plant Pot,2,100.84,2024-10-31,NY,Express,201.68
P04852,C0379,Clothing,T-Shirt,2,349.42,2024-03-26,CA,Standard,698.84
P04856,C0258,Electronics,Yoga Mat,2,257.48,2024-03-03,CA,Express,514.96
P04859,C0267,Books,Cookbook,5,387.09,2024-01-19,CA,Overnight,1935.4499999999998
P04860,C0390,Books,Plant Pot,3,81.41,2024-04-05,NY,Overnight,244.23
P04863,C0122,Home & Garden,Tennis Racket,3,353.44,2024-05-31,CA,Express,1060.32
P04864,C0256,Clothing,Basketball,5,185.14,2024-09-02,NY,Standard,925.6999999999999
P04867,C0419,Home & Garden,Plant Pot,3,419.8,2024-08-23,NY,Express,1259.4
P04871,C0136,Books,Headphones,3,142.3,2024-05-30,NY,Overnight,426.90000000000003
P04873,C0311,Electronics,Monitor,5,445.77,2024-01-30,CA,Overnight,2228.85
P04874,C0174,Electronics,Monitor,4,498.13,2024-09-14,NY,Express,1992.52
P04878,C0448,Clothing,Jacket,3,54.47,2024-10-15,CA,Express,163.41
P04880,C0242,Sports,Textbook,5,156.94,2024-12-15,CA,Overnight,784.7
P04881,C0204,Books,Novel,4,60.86,2024-12-13,CA,Express,243.44
P04885,C0342,Clothing,Shoes,4,368.85,2024-12-07,NY,Express,1475.4
P04886,C0246,Sports,Hat,5,244.43,2024-10-01,CA,Overnight,1222.15
P04890,C0379,Books,Headphones,3,255.37,2024-12-05,NY,Express,766.11
P04895,C0210,Clothing,Hat,5,167.04,2024-06-22,NY,Standard,835.1999999999999
P04899,C0432,Electronics,Headphones,4,233.83,2024-08-05,NY,Express,935.32
P04909,C0335,Electronics,Smartphone,2,480.17,2024-10-29,NY,Overnight,960.34
P04914,C0273,Sports,Plant Pot,4,211.15,2024-04-27,CA,Overnight,844.6
P04918,C0458,Clothing,Hat,4,143.1,2024-03-09,NY,Overnight,572.4
P04920,C0089,Electronics,Cushion,2,409.19,2024-05-19,CA,Overnight,818.38
P04931,C0246,Home & Garden,Textbook,2,126.21,2024-03-30,NY,Standard,252.42
P04943,C0173,Electronics,Plant Pot,2,466.16,2024-09-10,CA,Overnight,932.32
P04945,C0392,Books,Lamp,5,465.87,2024-05-26,CA,Overnight,2329.35
P04948,C0066,Sports,Headphones,3,120.61,2024-02-20,NY,Standard,361.83
P04953,C0139,Books,Smartphone,5,375.38,2024-06-12,NY,Standard,1876.9
P04957,C0238,Clothing,Plant Pot,2,306.44,2024-08-15,NY,Overnight,612.88
P04968,C0067,Clothing,Monitor,4,173.27,2024-05-04,CA,Express,693.08
P04974,C0321,Books,Lamp,2,212.09,2024-04-25,CA,Overnight,424.18
P04976,C0123,Electronics,Running Shoes,5,138.04,2024-12-06,NY,Standard,690.1999999999999
P04983,C0391,Electronics,Rug,4,438.05,2024-09-21,NY,Overnight,1752.2
P04986,C0470,Home & Garden,Cushion,4,272.44,2024-11-02,NY,Standard,1089.76
P04989,C0110,Home & Garden,Cushion,5,250.99,2024-08-30,CA,Standard,1254.95
P04992,C0394,Clothing,Headphones,3,143.02,2024-07-15,NY,Standard,429.06000000000006
P04999,C0249,Electronics,Textbook,5,121.06,2024-01-16,CA,Express,605.3
P05000,C0383,Electronics,Basketball,4,320.18,2024-01-29,NY,Standard,1280.72
P05003,C0277,Home & Garden,Shoes,5,479.64,2024-04-04,NY,Overnight,2398.2
P05028,C0029,Books,Plant Pot,3,490.88,2024-06-13,CA,Express,1472.6399999999999
P05029,C0326,Home & Garden,Monitor,4,443.45,2024-02-20,NY,Overnight,1773.8
P05031,C0403,Electronics,Lamp,5,102.68,2024-02-05,CA,Express,513.4000000000001
P05038,C0229,Home & Garden,Laptop,4,494.2,2024-12-12,NY,Standard,1976.8
P05042,C0242,Home & Garden,Running Shoes,5,489.59,2024-05-08,CA,Standard,2447.95
P05044,C0381,Clothing,Running Shoes,5,291.75,2024-01-29,CA,Standard,1458.75
P05045,C0120,Clothing,Novel,2,359.0,2024-07-06,NY,Express,718.0
P05058,C0447,Sports,Laptop,2,27.26,2024-04-12,NY,Overnight,54.52
P05060,C0423,Clothing,Magazine,3,96.95,2024-02-23,NY,Overnight,290.85
P05067,C0310,Home & Garden,Magazine,4,217.7,2024-11-14,NY,Overnight,870.8
P05071,C0082,Books,Tablet,3,296.06,2024-05-05,NY,Express,888.1800000000001
P05074,C0104,Clothing,Tennis Racket,3,235.73,2024-03-14,NY,Standard,707.1899999999999
P05077,C0094,Books,Smartphone,5,186.48,2024-09-07,NY,Overnight,932.4
P05078,C0374,Books,Headphones,5,435.65,2024-09-20,CA,Overnight,2178.25
P05080,C0165,Home & Garden,Basketball,4,355.15,2024-10-22,CA,Express,1420.6
P05081,C0386,Books,Cushion,5,129.63,2024-01-14,CA,Standard,648.15
P05084,C0471,Home & Garden,Garden Tools,2,12.28,2024-05-28,NY,Overnight,24.56
P05090,C0058,Clothing,Dumbbells,3,450.45,2024-05-10,CA,Standard,1351.35
P05091,C0265,Home & Garden,Lamp,4,377.23,2024-10-19,NY,Overnight,1508.92
P05094,C0240,Home & Garden,Garden Tools,2,397.86,2024-02-16,NY,Express,795.72
P05099,C0449,Clothing,Novel,2,202.65,2024-09-26,CA,Express,405.3
P05117,C0265,Sports,Dumbbells,4,304.07,2024-02-02,NY,Overnight,1216.28
P05120,C0365,Books,Dumbbells,2,276.72,2024-11-06,CA,Standard,553.44
P05136,C0347,Home & Garden,Cookbook,2,194.27,2024-03-16,NY,Overnight,388.54
P05137,C0302,Clothing,Yoga Mat,4,342.26,2024-07-16,CA,Standard,1369.04
P05138,C0150,Electronics,Cookbook,5,367.97,2024-12-22,CA,Standard,1839.8500000000001
P05153,C0318,Electronics,Rug,2,10.2,2024-01-13,NY,Standard,20.4
P05157,C0017,Sports,Textbook,5,52.1,2024-08-10,CA,Standard,260.5
P05158,C0409,Electronics,Cushion,2,17.13,2024-05-31,CA,Standard,34.26
P05170,C0143,Clothing,Plant Pot,4,79.61,2024-12-23,NY,Standard,318.44
P05172,C0118,Sports,Tennis Racket,4,79.23,2024-06-08,NY,Express,316.92
P05176,C0323,Books,Basketball,5,332.3,2024-07-19,CA,Express,1661.5
P05181,C0147,Sports,Garden Tools,3,350.49,2024-08-20,CA,Standard,1051.47
P05189,C0376,Electronics,Cushion,4,14.24,2024-03-17,NY,Express,56.96
P05197,C0387,Books,Plant Pot,4,99.62,2024-03-07,NY,Standard,398.48
P05198,C0455,Clothing,Yoga Mat,4,490.84,2024-06-23,NY,Overnight,1963.36
P05202,C0425,Sports,Garden Tools,3,234.51,2024-04-16,CA,Standard,703.53
P05205,C0331,Home & Garden,Tablet,2,449.9,2024-11-24,NY,Standard,899.8
P05216,C0237,Electronics,Textbook,4,35.81,2024-09-20,CA,Standard,143.24
P05223,C0241,Electronics,Tablet,4,122.25,2024-02-03,CA,Overnight,489.0
P05228,C0322,Home & Garden,Running Shoes,2,100.1,2024-08-17,NY,Overnight,200.2
P05229,C0190,Clothing,Dumbbells,5,234.23,2024-02-02,CA,Overnight,1171.1499999999999
P05230,C0174,Home & Garden,Cookbook,5,118.31,2024-07-15,CA,Overnight,591.55
P05232,C0057,Electronics,Running Shoes,2,158.95,2024-07-02,CA,Express,317.9
P05239,C0205,Books,Tablet,4,145.08,2024-06-20,CA,Standard,580.32
P05241,C0106,Clothing,Running Shoes,3,453.26,2024-04-21,CA,Standard,1359.78
P05244,C0481,Books,Novel,5,63.98,2024-09-11,NY,Overnight,319.9
P05246,C0310,Clothing,Cushion,2,142.55,2024-11-07,CA,Standard,285.1
P05249,C0268,Sports,Running Shoes,3,34.26,2024-08-10,NY,Express,102.78
P05253,C0372,Books,Garden Tools,5,234.93,2024-05-26,NY,Standard,1174.65
P05257,C0446,Electronics,Magazine,3,379.49,2024-08-28,CA,Standard,1138.47
P05273,C0229,Home & Garden,Tablet,5,283.19,2024-01-19,NY,Express,1415.95
P05278,C0404,Electronics,Hat,4,349.45,2024-05-28,NY,Overnight,1397.8
P05280,C0430,Clothing,Monitor,2,168.75,2024-03-05,CA,Overnight,337.5
P05287,C0268,Sports,Tennis Racket,5,415.86,2024-10-07,NY,Overnight,2079.3
P05290,C0153,Sports,Dumbbells,3,279.87,2024-12-10,NY,Overnight,839.61
P05303,C0439,Electronics,Novel,4,381.02,2024-02-23,NY,Overnight,1524.08
P05304,C0113,Sports,Cookbook,3,384.26,2024-09-02,NY,Express,1152.78
P05305,C0351,Electronics,Cushion,5,106.59,2024-09-29,CA,Express,532.95
P05306,C0132,Clothing,Shoes,5,234.93,2024-12-02,CA,Overnight,1174.65
P05307,C0038,Home & Garden,Textbook,4,206.05,2024-04-25,CA,Standard,824.2
P05308,C0207,Books,Hat,4,173.24,2024-01-03,CA,Express,692.96
P05309,C0168,Books,Lamp,3,373.87,2024-09-01,NY,Express,1121.6100000000001
P05315,C0370,Home & Garden,Headphones,4,447.47,2024-10-07,NY,Standard,1789.88
P05318,C0227,Sports,Running Shoes,5,482.56,2024-12-15,NY,Overnight,2412.8
P05323,C0463,Sports,Lamp,2,370.57,2024-09-22,CA,Overnight,741.14
P05325,C0045,Sports,T-Shirt,5,102.27,2024-03-27,NY,Express,511.34999999999997
P05335,C0500,Clothing,Tablet,5,139.32,2024-03-29,CA,Standard,696.5999999999999
P05359,C0230,Home & Garden,Rug,2,420.13,2024-01-11,CA,Express,840.26
P05365,C0419,Electronics,Monitor,4,156.54,2024-02-07,CA,Express,626.16
P05377,C0445,Clothing,Textbook,4,133.59,2024-05-05,NY,Standard,534.36
P05385,C0468,Clothing,Hat,2,34.3,2024-09-17,CA,Overnight,68.6
P05386,C0498,Electronics,Laptop,5,102.61,2024-01-14,NY,Standard,513.05
P05392,C0197,Books,Jeans,2,190.14,2024-09-27,NY,Overnight,380.28
P05400,C0033,Sports,Garden Tools,2,349.41,2024-09-19,NY,Standard,698.82
P05404,C0434,Books,Laptop,3,12.16,2024-12-12,NY,Standard,36.480000000000004
P05415,C0242,Sports,Magazine,3,260.48,2024-05-02,CA,Standard,781.44
P05418,C0424,Books,Cookbook,4,460.32,2024-03-25,CA,Express,1841.28
P05419,C0440,Clothing,Monitor,5,174.22,2024-06-16,NY,Express,871.1
P05430,C0069,Home & Garden,T-Shirt,4,402.01,2024-05-28,CA,Express,1608.04
P05431,C0395,Books,Running Shoes,2,332.71,2024-11-01,CA,Standard,665.42
P05434,C0190,Sports,Tablet,4,252.43,2024-06-30,CA,Overnight,1009.72
P05436,C0416,Sports,Plant Pot,2,339.59,2024-01-11,CA,Overnight,679.18
P05446,C0331,Sports,Novel,4,57.07,2024-06-04,NY,Express,228.28
P05452,C0471,Books,Basketball,4,88.82,2024-11-30,CA,Standard,355.28
P05456,C0060,Home & Garden,Plant Pot,3,446.98,2024-11-15,CA,Express,1340.94
P05457,C0053,Electronics,Hat,3,136.86,2024-06-12,NY,Overnight,410.58000000000004
P05459,C0276,Clothing,Garden Tools,4,145.48,2024-03-13,NY,Overnight,581.92
P05462,C0265,Electronics,Laptop,3,209.22,2024-05-09,NY,Express,627.66
P05466,C0261,Home & Garden,Dumbbells,5,69.07,2024-04-12,NY,Standard,345.34999999999997
P05467,C0500,Clothing,Basketball,2,298.79,2024-03-22,CA,Standard,597.58
P05473,C0494,Clothing,Tennis Racket,5,36.57,2024-03-24,CA,Standard,182.85
P05477,C0196,Sports,Hat,5,156.12,2024-07-08,CA,Overnight,780.6
P05482,C0164,Electronics,Garden Tools,5,34.04,2024-08-09,CA,Express,170.2
P05485,C0055,Sports,Jeans,3,142.46,2024-09-13,CA,Standard,427.38
P05488,C0434,Electronics,Cookbook,3,166.26,2024-07-16,CA,Standard,498.78
P05490,C0410,Home & Garden,Tennis Racket,4,178.37,2024-06-17,CA,Overnight,713.48
P05492,C0494,Home & Garden,Plant Pot,5,197.03,2024-04-13,CA,Express,985.15
P05493,C0337,Home & Garden,Novel,2,274.54,2024-10-31,NY,Standard,549.08
P05499,C0228,Sports,Yoga Mat,4,498.76,2024-04-23,NY,Express,1995.04
P05500,C0444,Sports,Jacket,4,365.86,2024-07-04,CA,Express,1463.44
P05501,C0412,Books,Headphones,5,212.1,2024-08-11,CA,Express,1060.5
P05506,C0215,Books,Running Shoes,3,149.05,2024-10-03,CA,Express,447.15000000000003
P05510,C0401,Home & Garden,Hat,5,50.11,2024-02-03,NY,Standard,250.55
P05512,C0203,Sports,Jacket,5,135.73,2024-05-01,NY,Express,678.65
P05515,C0101,Books,Hat,3,418.58,2024-05-02,NY,Overnight,1255.74
P05517,C0109,Clothing,Jacket,5,161.37,2024-03-13,CA,Overnight,806.85
P05521,C0099,Electronics,Dumbbells,4,111.14,2024-04-30,CA,Standard,444.56
P05524,C0347,Books,T-Shirt,4,217.69,2024-12-12,CA,Overnight,870.76
P05529,C0181,Clothing,Textbook,2,49.23,2024-04-07,NY,Express,98.46
P05539,C0199,Electronics,Novel,3,85.76,2024-09-17,CA,Standard,257.28000000000003
P05545,C0213,Electronics,Jeans,2,470.5,2024-11-03,NY,Standard,941.0
P05547,C0373,Home & Garden,Rug,2,90.03,2024-08-10,NY,Express,180.06
P05550,C0268,Sports,Tennis Racket,4,291.19,2024-05-26,NY,Express,1164.76
P05551,C0298,Sports,Headphones,3,457.05,2024-11-07,CA,Standard,1371.15
P05559,C0243,Electronics,Novel,4,154.55,2024-07-21,CA,Standard,618.2
P05568,C0408,Electronics,Magazine,4,446.49,2024-01-29,CA,Overnight,1785.96
P05575,C0100,Home & Garden,Shoes,2,268.18,2024-03-19,CA,Overnight,536.36
P05577,C0270,Clothing,Yoga Mat,4,222.4,2024-02-16,CA,Express,889.6
P05581,C0101,Clothing,Jeans,2,77.93,2024-05-21,NY,Overnight,155.86
P05586,C0113,Electronics,Headphones,2,122.48,2024-04-12,CA,Overnight,244.96
P05587,C0477,Clothing,T-Shirt,5,127.11,2024-09-30,NY,Overnight,635.55
P05590,C0195,Sports,Smartphone,2,142.78,2024-07-25,CA,Standard,285.56
P05592,C0320,Electronics,Dumbbells,5,451.72,2024-11-12,CA,Overnight,2258.6000000000004
P05596,C0370,Sports,Smartphone,3,457.53,2024-10-25,CA,Express,1372.59
P05598,C0242,Home & Garden,Headphones,2,115.12,2024-09-29,NY,Overnight,230.24
P05603,C0454,Home & Garden,Hat,4,430.97,2024-03-27,CA,Standard,1723.88
P05608,C0322,Home & Garden,Novel,5,437.25,2024-10-11,CA,Express,2186.25
P05617,C0027,Sports,Jeans,3,32.73,2024-10-28,NY,Standard,98.19
P05625,C0343,Electronics,Jacket,5,385.63,2024-06-19,NY,Standard,1928.15
P05629,C0370,Clothing,T-Shirt,5,479.72,2024-07-10,NY,Standard,2398.6000000000004
P05640,C0255,Home & Garden,Novel,2,164.94,2024-08-11,CA,Overnight,329.88
P05641,C0239,Sports,Tennis Racket,4,280.22,2024-02-04,CA,Express,1120.88
P05642,C0186,Clothing,Rug,2,185.25,2024-12-16,CA,Overnight,370.5
P05645,C0269,Home & Garden,Jacket,2,350.27,2024-05-27,NY,Standard,700.54
P05646,C0124,Clothing,Monitor,4,100.29,2024-07-18,CA,Standard,401.16
P05648,C0291,Books,Tablet,3,283.54,2024-05-06,CA,Overnight,850.6200000000001
P05649,C0455,Books,Monitor,5,320.39,2024-06-18,NY,Express,1601.9499999999998
P05650,C0492,Clothing,Tablet,3,224.66,2024-03-10,CA,Express,673.98
P05654,C0479,Electronics,Hat,5,144.33,2024-04-30,NY,Express,721.6500000000001
P05658,C0076,Electronics,Rug,3,182.82,2024-07-28,NY,Express,548.46
P05661,C0055,Electronics,Textbook,4,436.55,2024-06-06,CA,Standard,1746.2
P05666,C0077,Books,Garden Tools,2,131.0,2024-04-08,NY,Overnight,262.0
P05676,C0098,Electronics,Tablet,4,236.49,2024-02-17,NY,Overnight,945.96
P05679,C0124,Home & Garden,Textbook,2,207.03,2024-07-05,CA,Express,414.06
P05685,C0290,Electronics,Dumbbells,3,366.31,2024-05-23,CA,Express,1098.93
P05689,C0283,Books,Lamp,2,138.88,2024-07-05,NY,Express,277.76
P05696,C0250,Electronics,Lamp,2,13.37,2024-11-13,NY,Express,26.74
P05697,C0500,Home & Garden,Smartphone,5,428.86,2024-08-14,CA,Express,2144.3
P05699,C0482,Books,Garden Tools,5,298.53,2024-07-06,CA,Express,1492.6499999999999
P05700,C0215,Home & Garden,Monitor,5,483.17,2024-04-25,CA,Overnight,2415.85
P05703,C0383,Books,Jacket,2,239.49,2024-03-14,NY,Overnight,478.98
P05705,C0192,Books,T-Shirt,3,303.35,2024-01-06,NY,Standard,910.0500000000001
P05707,C0464,Electronics,Running Shoes,5,419.22,2024-04-17,CA,Standard,2096.1000000000004
P05709,C0331,Home & Garden,Novel,5,326.45,2024-05-17,CA,Overnight,1632.25
P05710,C0334,Clothing,Basketball,5,181.42,2024-11-19,CA,Overnight,907.0999999999999
P05711,C0291,Electronics,Headphones,4,179.17,2024-05-04,NY,Express,716.68
P05712,C0281,Home & Garden,Headphones,5,27.35,2024-05-26,NY,Express,136.75
P05715,C0070,Home & Garden,Textbook,5,103.53,2024-03-28,CA,Standard,517.65
P05719,C0410,Clothing,Headphones,2,202.02,2024-06-11,NY,Overnight,404.04
P05720,C0281,Home & Garden,Lamp,3,110.87,2024-08-21,CA,Standard,332.61
P05723,C0214,Sports,Running Shoes,3,281.57,2024-09-24,CA,Express,844.71
P05724,C0495,Electronics,Basketball,5,178.6,2024-07-21,NY,Overnight,893.0
P05729,C0475,Electronics,Cushion,5,44.01,2024-02-01,NY,Overnight,220.04999999999998
P05731,C0261,Home & Garden,Cookbook,5,289.97,2024-09-05,CA,Standard,1449.8500000000001
P05734,C0478,Clothing,Cookbook,4,386.37,2024-01-16,CA,Standard,1545.48
P05735,C0275,Home & Garden,Running Shoes,3,40.32,2024-12-18,NY,Overnight,120.96000000000001
P05736,C0138,Sports,Basketball,5,444.59,2024-01-11,CA,Standard,2222.95
P05737,C0254,Home & Garden,Hat,4,377.96,2024-06-09,NY,Express,1511.84
P05738,C0432,Books,Shoes,4,361.63,2024-05-19,NY,Overnight,1446.52
P05748,C0299,Electronics,Running Shoes,4,476.33,2024-09-30,CA,Express,1905.32
P05755,C0280,Sports,Basketball,5,247.39,2024-04-13,CA,Express,1236.9499999999998
P05759,C0072,Home & Garden,Jeans,5,127.54,2024-08-19,NY,Express,637.7
P05765,C0021,Sports,Garden Tools,3,180.24,2024-03-01,NY,Overnight,540.72
P05766,C0023,Books,T-Shirt,2,213.81,2024-06-21,CA,Overnight,427.62
P05769,C0361,Home & Garden,Dumbbells,5,408.71,2024-09-05,NY,Standard,2043.55
P05770,C0199,Sports,Headphones,5,204.69,2024-07-17,NY,Overnight,1023.45
P05775,C0146,Books,Shoes,2,258.88,2024-07-28,CA,Overnight,517.76
P05778,C0233,Sports,Jacket,4,74.36,2024-09-25,NY,Standard,297.44
P05780,C0144,Electronics,Plant Pot,2,95.0,2024-10-04,CA,Express,190.0
P05783,C0203,Home & Garden,Yoga Mat,3,399.73,2024-05-03,CA,Overnight,1199.19
P05784,C0282,Home & Garden,Tablet,2,43.07,2024-12-12,CA,Overnight,86.14
P05785,C0160,Clothing,Shoes,2,118.3,2024-07-31,NY,Standard,236.6
P05790,C0245,Clothing,Shoes,3,408.75,2024-03-09,CA,Express,1226.25
P05794,C0111,Sports,Textbook,5,413.7,2024-08-12,NY,Standard,2068.5
P05801,C0107,Electronics,Rug,5,119.73,2024-01-03,CA,Overnight,598.65
P05804,C0304,Electronics,Tennis Racket,4,194.63,2024-01-05,CA,Overnight,778.52
P05806,C0455,Electronics,Shoes,2,151.21,2024-12-29,CA,Express,302.42
P05811,C0466,Books,Jacket,2,47.62,2024-05-21,CA,Standard,95.24
P05816,C0114,Books,Hat,4,251.18,2024-03-06,CA,Overnight,1004.72
P05819,C0372,Electronics,Dumbbells,2,116.27,2024-06-29,NY,Express,232.54
P05823,C0265,Sports,Jeans,4,83.07,2024-11-27,NY,Standard,332.28
P05826,C0351,Electronics,Shoes,3,397.39,2024-10-25,CA,Express,1192.17
P05829,C0477,Books,Lamp,5,382.08,2024-10-05,NY,Express,1910.3999999999999
P05840,C0123,Books,Yoga Mat,3,132.72,2024-10-14,NY,Overnight,398.15999999999997
P05847,C0228,Clothing,Smartphone,2,161.57,2024-01-20,CA,Overnight,323.14
P05849,C0243,Electronics,Monitor,4,97.55,2024-11-05,CA,Overnight,390.2
P05852,C0438,Books,Cushion,3,406.23,2024-03-29,NY,Standard,1218.69
P05856,C0151,Sports,Textbook,3,115.87,2024-06-08,CA,Standard,347.61
P05861,C0393,Home & Garden,Jacket,4,91.94,2024-04-09,NY,Standard,367.76
P05862,C0047,Sports,Laptop,3,470.64,2024-03-14,NY,Overnight,1411.92
P05868,C0164,Books,Jacket,3,148.58,2024-01-14,CA,Standard,445.74
P05871,C0411,Sports,Tennis Racket,3,343.57,2024-05-23,NY,Standard,1030.71
P05877,C0181,Home & Garden,Shoes,3,357.53,2024-02-11,NY,Overnight,1072.59
P05879,C0465,Home & Garden,Dumbbells,3,174.4,2024-07-16,NY,Overnight,523.2
P05882,C0019,Home & Garden,Hat,5,264.54,2024-07-03,CA,Express,1322.7
P05884,C0190,Clothing,Tablet,2,484.53,2024-12-08,NY,Express,969.06
P05896,C0288,Books,Magazine,4,185.91,2024-02-06,NY,Express,743.64
P05899,C0086,Clothing,Cushion,4,28.45,2024-03-23,NY,Express,113.8
P05901,C0186,Books,Textbook,4,234.4,2024-07-24,NY,Express,937.6
P05904,C0444,Sports,Monitor,2,26.49,2024-07-12,NY,Standard,52.98
P05910,C0307,Books,Headphones,3,313.48,2024-01-06,CA,Express,940.44
P05917,C0242,Sports,Jeans,5,363.7,2024-01-18,NY,Standard,1818.5
P05923,C0047,Clothing,Jacket,3,69.57,2024-01-21,NY,Overnight,208.70999999999998
P05928,C0104,Clothing,T-Shirt,5,375.41,2024-07-22,CA,Overnight,1877.0500000000002
P05935,C0486,Sports,Hat,4,280.4,2024-11-01,CA,Express,1121.6
P05936,C0489,Sports,Lamp,3,486.75,2024-07-25,CA,Standard,1460.25
P05942,C0373,Books,Jacket,4,378.6,2024-06-23,CA,Express,1514.4
P05944,C0019,Clothing,Smartphone,3,393.68,2024-11-02,NY,Standard,1181.04
P05963,C0269,Electronics,Running Shoes,2,59.73,2024-05-31,CA,Standard,119.46
P05965,C0368,Electronics,Hat,4,475.77,2024-01-05,NY,Express,1903.08
P05966,C0389,Clothing,Lamp,4,428.69,2024-01-30,CA,Express,1714.76
P05967,C0168,Home & Garden,T-Shirt,3,415.25,2024-04-11,CA,Overnight,1245.75
P05969,C0011,Electronics,Jeans,5,37.34,2024-06-14,CA,Overnight,186.70000000000002
P05976,C0233,Home & Garden,Magazine,5,334.76,2024-07-30,NY,Express,1673.8
P05977,C0053,Electronics,Dumbbells,2,370.25,2024-07-30,CA,Overnight,740.5
P05979,C0335,Electronics,Plant Pot,2,269.44,2024-07-27,NY,Express,538.88
P05982,C0001,Electronics,Novel,3,98.78,2024-11-02,NY,Express,296.34000000000003
